,Date,Currency,Value
23562,2017-04-26,"Peruvian new sol, daily average",0.4183
23563,2017-04-27,"Peruvian new sol, daily average",0.4195
23564,2017-04-28,"Peruvian new sol, daily average",0.4211
23565,2017-04-29,"Peruvian new sol, daily average",0.0
23566,2017-04-30,"Peruvian new sol, daily average",0.0
23567,2017-05-01,"Peruvian new sol, daily average",0.4212
23568,2017-05-02,"Peruvian new sol, daily average",0.4225
23569,2017-05-03,"Peruvian new sol, daily average",0.422
23570,2017-05-04,"Peruvian new sol, daily average",0.4204
23571,2017-05-05,"Peruvian new sol, daily average",0.4188
23572,2017-05-06,"Peruvian new sol, daily average",0.0
23573,2017-05-07,"Peruvian new sol, daily average",0.0
23574,2017-05-08,"Peruvian new sol, daily average",0.4175
23575,2017-05-09,"Peruvian new sol, daily average",0.4174
23576,2017-05-10,"Peruvian new sol, daily average",0.4157
23577,2017-05-11,"Peruvian new sol, daily average",0.4168
23578,2017-05-12,"Peruvian new sol, daily average",0.4183
23579,2017-05-13,"Peruvian new sol, daily average",0.0
23580,2017-05-14,"Peruvian new sol, daily average",0.0
23581,2017-05-15,"Peruvian new sol, daily average",0.4179
23582,2017-05-16,"Peruvian new sol, daily average",0.4169
23583,2017-05-17,"Peruvian new sol, daily average",0.4163
23584,2017-05-18,"Peruvian new sol, daily average",0.4147
23585,2017-05-19,"Peruvian new sol, daily average",0.414
23586,2017-05-20,"Peruvian new sol, daily average",0.0
23587,2017-05-21,"Peruvian new sol, daily average",0.0
23589,2017-05-23,"Peruvian new sol, daily average",0.4111
23590,2017-05-24,"Peruvian new sol, daily average",0.4109
23591,2017-05-25,"Peruvian new sol, daily average",0.4119
23592,2017-05-26,"Peruvian new sol, daily average",0.4112
23593,2017-05-27,"Peruvian new sol, daily average",0.0
23594,2017-05-28,"Peruvian new sol, daily average",0.0
23595,2017-05-29,"Peruvian new sol, daily average",0.4099
23596,2017-05-30,"Peruvian new sol, daily average",0.4101
23597,2017-05-31,"Peruvian new sol, daily average",0.4124
23598,2017-06-01,"Peruvian new sol, daily average",0.4127
23599,2017-06-02,"Peruvian new sol, daily average",0.4127
23600,2017-06-03,"Peruvian new sol, daily average",0.0
23601,2017-06-04,"Peruvian new sol, daily average",0.0
23602,2017-06-05,"Peruvian new sol, daily average",0.4123
23603,2017-06-06,"Peruvian new sol, daily average",0.4121
23604,2017-06-07,"Peruvian new sol, daily average",0.4128
23605,2017-06-08,"Peruvian new sol, daily average",0.4129
23606,2017-06-09,"Peruvian new sol, daily average",0.4116
23607,2017-06-10,"Peruvian new sol, daily average",0.0
23608,2017-06-11,"Peruvian new sol, daily average",0.0
23609,2017-06-12,"Peruvian new sol, daily average",0.4095
23610,2017-06-13,"Peruvian new sol, daily average",0.4038
23611,2017-06-14,"Peruvian new sol, daily average",0.4038
23612,2017-06-15,"Peruvian new sol, daily average",0.4055
23613,2017-06-16,"Peruvian new sol, daily average",0.404
23614,2017-06-17,"Peruvian new sol, daily average",0.0
23615,2017-06-18,"Peruvian new sol, daily average",0.0
23616,2017-06-19,"Peruvian new sol, daily average",0.4044
23617,2017-06-20,"Peruvian new sol, daily average",0.4053
23618,2017-06-21,"Peruvian new sol, daily average",0.4069
23619,2017-06-22,"Peruvian new sol, daily average",0.4053
23620,2017-06-23,"Peruvian new sol, daily average",0.4074
23621,2017-06-24,"Peruvian new sol, daily average",0.0
23622,2017-06-25,"Peruvian new sol, daily average",0.0
23623,2017-06-26,"Peruvian new sol, daily average",0.4069
23624,2017-06-27,"Peruvian new sol, daily average",0.4051
23625,2017-06-28,"Peruvian new sol, daily average",0.4016
23626,2017-06-29,"Peruvian new sol, daily average",0.4013
23627,2017-06-30,"Peruvian new sol, daily average",0.3997
23628,2017-07-01,"Peruvian new sol, daily average",0.0
23629,2017-07-02,"Peruvian new sol, daily average",0.0
23631,2017-07-04,"Peruvian new sol, daily average",0.3974
23632,2017-07-05,"Peruvian new sol, daily average",0.3984
23633,2017-07-06,"Peruvian new sol, daily average",0.3976
