,Date,Currency,Value
4179,2017-04-26,"Chinese renminbi, daily average",0.1972
4180,2017-04-27,"Chinese renminbi, daily average",0.1975
4181,2017-04-28,"Chinese renminbi, daily average",0.1982
4182,2017-04-29,"Chinese renminbi, daily average",0.0
4183,2017-04-30,"Chinese renminbi, daily average",0.0
4184,2017-05-01,"Chinese renminbi, daily average",0.1982
4185,2017-05-02,"Chinese renminbi, daily average",0.199
4186,2017-05-03,"Chinese renminbi, daily average",0.1988
4187,2017-05-04,"Chinese renminbi, daily average",0.1993
4188,2017-05-05,"Chinese renminbi, daily average",0.1986
4189,2017-05-06,"Chinese renminbi, daily average",0.0
4190,2017-05-07,"Chinese renminbi, daily average",0.0
4191,2017-05-08,"Chinese renminbi, daily average",0.1985
4192,2017-05-09,"Chinese renminbi, daily average",0.1987
4193,2017-05-10,"Chinese renminbi, daily average",0.1981
4194,2017-05-11,"Chinese renminbi, daily average",0.1985
4195,2017-05-12,"Chinese renminbi, daily average",0.1988
4196,2017-05-13,"Chinese renminbi, daily average",0.0
4197,2017-05-14,"Chinese renminbi, daily average",0.0
4198,2017-05-15,"Chinese renminbi, daily average",0.1979
4199,2017-05-16,"Chinese renminbi, daily average",0.1974
4200,2017-05-17,"Chinese renminbi, daily average",0.1978
4201,2017-05-18,"Chinese renminbi, daily average",0.1976
4202,2017-05-19,"Chinese renminbi, daily average",0.1967
4203,2017-05-20,"Chinese renminbi, daily average",0.0
4204,2017-05-21,"Chinese renminbi, daily average",0.0
4206,2017-05-23,"Chinese renminbi, daily average",0.1958
4207,2017-05-24,"Chinese renminbi, daily average",0.1954
4208,2017-05-25,"Chinese renminbi, daily average",0.1959
4209,2017-05-26,"Chinese renminbi, daily average",0.1963
4210,2017-05-27,"Chinese renminbi, daily average",0.0
4211,2017-05-28,"Chinese renminbi, daily average",0.0
4212,2017-05-29,"Chinese renminbi, daily average",0.1961
4213,2017-05-30,"Chinese renminbi, daily average",0.1965
4214,2017-05-31,"Chinese renminbi, daily average",0.1982
4215,2017-06-01,"Chinese renminbi, daily average",0.1983
4216,2017-06-02,"Chinese renminbi, daily average",0.1982
4217,2017-06-03,"Chinese renminbi, daily average",0.0
4218,2017-06-04,"Chinese renminbi, daily average",0.0
4219,2017-06-05,"Chinese renminbi, daily average",0.1982
