,Date,Currency,Value
31708,2017-05-14,"South African rand, daily average",0.0
31709,2017-05-15,"South African rand, daily average",0.10351
31710,2017-05-16,"South African rand, daily average",0.10389
31711,2017-05-17,"South African rand, daily average",0.10326
31712,2017-05-18,"South African rand, daily average",0.10133
31713,2017-05-19,"South African rand, daily average",0.10232
31714,2017-05-20,"South African rand, daily average",0.0
31715,2017-05-21,"South African rand, daily average",0.0
31717,2017-05-23,"South African rand, daily average",0.10305
31718,2017-05-24,"South African rand, daily average",0.10403
31719,2017-05-25,"South African rand, daily average",0.10429
31720,2017-05-26,"South African rand, daily average",0.10464
31721,2017-05-27,"South African rand, daily average",0.0
31722,2017-05-28,"South African rand, daily average",0.0
31723,2017-05-29,"South African rand, daily average",0.10365
31724,2017-05-30,"South African rand, daily average",0.10251
31725,2017-05-31,"South African rand, daily average",0.10272
31726,2017-06-01,"South African rand, daily average",0.10408
31727,2017-06-02,"South African rand, daily average",0.10531
31728,2017-06-03,"South African rand, daily average",0.0
31729,2017-06-04,"South African rand, daily average",0.0
31730,2017-06-05,"South African rand, daily average",0.10603
31731,2017-06-06,"South African rand, daily average",0.10495
31732,2017-06-07,"South African rand, daily average",0.10509
31733,2017-06-08,"South African rand, daily average",0.10464
31734,2017-06-09,"South African rand, daily average",0.1045
31735,2017-06-10,"South African rand, daily average",0.0
31736,2017-06-11,"South African rand, daily average",0.0
31737,2017-06-12,"South African rand, daily average",0.10462
31738,2017-06-13,"South African rand, daily average",0.10365
31739,2017-06-14,"South African rand, daily average",0.10461
31740,2017-06-15,"South African rand, daily average",0.10314
31741,2017-06-16,"South African rand, daily average",0.10309
31742,2017-06-17,"South African rand, daily average",0.0
31743,2017-06-18,"South African rand, daily average",0.0
31744,2017-06-19,"South African rand, daily average",0.10182
31745,2017-06-20,"South African rand, daily average",0.10145
31746,2017-06-21,"South African rand, daily average",0.10189
31747,2017-06-22,"South African rand, daily average",0.10196
31748,2017-06-23,"South African rand, daily average",0.10262
31749,2017-06-24,"South African rand, daily average",0.0
31750,2017-06-25,"South African rand, daily average",0.0
31751,2017-06-26,"South African rand, daily average",0.10298
31752,2017-06-27,"South African rand, daily average",0.1016
31753,2017-06-28,"South African rand, daily average",0.10073
31754,2017-06-29,"South African rand, daily average",0.09995
31755,2017-06-30,"South African rand, daily average",0.09917
31756,2017-07-01,"South African rand, daily average",0.0
31757,2017-07-02,"South African rand, daily average",0.0
31759,2017-07-04,"South African rand, daily average",0.09792
31760,2017-07-05,"South African rand, daily average",0.09679
31761,2017-07-06,"South African rand, daily average",0.09634
31762,2017-07-07,"South African rand, daily average",0.09617
31763,2017-07-08,"South African rand, daily average",0.0
31764,2017-07-09,"South African rand, daily average",0.0
31765,2017-07-10,"South African rand, daily average",0.09586
31766,2017-07-11,"South African rand, daily average",0.09526
31767,2017-07-12,"South African rand, daily average",0.09637
31768,2017-07-13,"South African rand, daily average",0.09632
31769,2017-07-14,"South African rand, daily average",0.09717
31770,2017-07-15,"South African rand, daily average",0.0
31771,2017-07-16,"South African rand, daily average",0.0
31772,2017-07-17,"South African rand, daily average",0.09795
31773,2017-07-18,"South African rand, daily average",0.09771
31774,2017-07-19,"South African rand, daily average",0.09745
31775,2017-07-20,"South African rand, daily average",0.09682
31776,2017-07-21,"South African rand, daily average",0.09711
31777,2017-07-22,"South African rand, daily average",0.0
31778,2017-07-23,"South African rand, daily average",0.0
31779,2017-07-24,"South African rand, daily average",0.09647
31780,2017-07-25,"South African rand, daily average",0.09593
31781,2017-07-26,"South African rand, daily average",0.09611
31782,2017-07-27,"South African rand, daily average",0.09628
31783,2017-07-28,"South African rand, daily average",0.09562
31784,2017-07-29,"South African rand, daily average",0.0
